from,p_from,to,p_to,expected,obs,o_minus_e
Eastern Asia,0.01657185258471432,Southern Asia,0.010388325500865693,2.0880534256740044,0,-2.0880534256740044
Eastern Asia,0.01657185258471432,Southern Europe,0.04922087558743507,9.89339599307445,4,-5.893395993074449
Eastern Asia,0.01657185258471432,Sub-Saharan Africa,0.004617033555940308,0.928023744744002,0,-0.928023744744002
Eastern Asia,0.01657185258471432,Western Asia,0.00651331519498722,1.3091763541924313,1,-0.3091763541924313
Eastern Asia,0.01657185258471432,Western Europe,0.27322945007832466,54.91911946574326,20,-34.91911946574326
Eastern Europe,0.046417676642757026,Australia and New Zealand,0.007337785472833704,4.131173221205375,2,-2.1311732212053753
Eastern Europe,0.046417676642757026,Caribbean,0.0017313875834776156,0.9747712094978976,0,-0.9747712094978976
Eastern Europe,0.046417676642757026,Central America,0.002885645972462693,1.624618682496496,0,-1.624618682496496
Eastern Europe,0.046417676642757026,Central Asia,8.244702778464837e-5,0.04641767664275703,0,-0.04641767664275703
Eastern Europe,0.046417676642757026,Eastern Asia,0.011295242806496826,6.359221700057713,0,-6.359221700057713
Eastern Europe,0.046417676642757026,Eastern Europe,0.05771291944925386,32.492373649929924,312,279.5076263500701
Eastern Europe,0.046417676642757026,Northern Africa,0.0015664935279083188,0.8819358562123835,0,-0.8819358562123835
Eastern Europe,0.046417676642757026,Northern America,0.37323769478110314,210.13282216176106,114,-96.13282216176106
Eastern Europe,0.046417676642757026,Northern Europe,0.1719844999587765,96.82727347679116,68,-28.827273476791163
Eastern Europe,0.046417676642757026,South America,0.026383048891087477,14.85365652568225,0,-14.85365652568225
Eastern Europe,0.046417676642757026,South-Eastern Asia,0.001813834611262264,1.0211888861406546,0,-1.0211888861406546
Eastern Europe,0.046417676642757026,Southern Asia,0.010388325500865693,5.848627256987385,0,-5.848627256987385
Eastern Europe,0.046417676642757026,Southern Europe,0.04922087558743507,27.711352955725946,3,-24.711352955725946
Eastern Europe,0.046417676642757026,Sub-Saharan Africa,0.004617033555940308,2.5993898919943934,0,-2.5993898919943934
Eastern Europe,0.046417676642757026,Western Asia,0.00651331519498722,3.666996454777805,1,-2.666996454777805
Eastern Europe,0.046417676642757026,Western Europe,0.27322945007832466,153.8281803940968,63,-90.82818039409679
Northern Africa,0.002968093000247341,Australia and New Zealand,0.007337785472833704,0.26416027702201333,0,-0.26416027702201333
Northern Africa,0.002968093000247341,Caribbean,0.0017313875834776156,0.062329953005194165,0,-0.062329953005194165
Northern Africa,0.002968093000247341,Central America,0.002885645972462693,0.10388325500865694,0,-0.10388325500865694
Northern Africa,0.002968093000247341,Central Asia,8.244702778464837e-5,0.002968093000247341,0,-0.002968093000247341
Northern Africa,0.002968093000247341,Eastern Asia,0.011295242806496826,0.40662874103388574,0,-0.40662874103388574
Northern Africa,0.002968093000247341,Eastern Europe,0.05771291944925386,2.0776651001731388,0,-2.0776651001731388
Northern Africa,0.002968093000247341,Northern Africa,0.0015664935279083188,0.056393767004699474,9,8.9436062329953
Northern Africa,0.002968093000247341,Northern America,0.37323769478110314,13.436557012119714,10,-3.4365570121197138
Northern Africa,0.002968093000247341,Northern Europe,0.1719844999587765,6.191441998515954,3,-3.1914419985159537
Northern Africa,0.002968093000247341,South America,0.026383048891087477,0.9497897600791492,0,-0.9497897600791492
Northern Africa,0.002968093000247341,South-Eastern Asia,0.001813834611262264,0.0652980460054415,0,-0.0652980460054415
Northern Africa,0.002968093000247341,Southern Asia,0.010388325500865693,0.3739797180311649,0,-0.3739797180311649
Northern Africa,0.002968093000247341,Southern Europe,0.04922087558743507,1.7719515211476624,2,0.2280484788523376
Northern Africa,0.002968093000247341,Sub-Saharan Africa,0.004617033555940308,0.1662132080138511,0,-0.1662132080138511
Northern Africa,0.002968093000247341,Western Asia,0.00651331519498722,0.23447934701953993,1,0.7655206529804601
Northern Africa,0.002968093000247341,Western Europe,0.27322945007832466,9.836260202819687,11,1.1637397971803125
Northern America,0.2514634347431775,Australia and New Zealand,0.007337785472833704,22.380245692142797,6,-16.380245692142797
Northern America,0.2514634347431775,Caribbean,0.0017313875834776156,5.2807321296067276,2,-3.2807321296067276
Northern America,0.2514634347431775,Central America,0.002885645972462693,8.801220216011213,6,-2.801220216011213
Northern America,0.2514634347431775,Central Asia,8.244702778464837e-5,0.2514634347431775,0,-0.2514634347431775
Northern America,0.2514634347431775,Eastern Asia,0.011295242806496826,34.45049055981532,19,-15.450490559815321
Northern America,0.2514634347431775,Eastern Europe,0.05771291944925386,176.02440432022428,90,-86.02440432022428
Northern America,0.2514634347431775,Northern Africa,0.0015664935279083188,4.777805260120372,0,-4.777805260120372
Northern America,0.2514634347431775,Northern America,0.37323769478110314,1138.3749690823645,2244,1105.6250309176355
Northern America,0.2514634347431775,Northern Europe,0.1719844999587765,524.5527248742683,296,-228.55272487426828
Northern America,0.2514634347431775,South America,0.026383048891087477,80.46829911781681,53,-27.468299117816812
Northern America,0.2514634347431775,South-Eastern Asia,0.001813834611262264,5.532195564349905,7,1.4678044356500948
Northern America,0.2514634347431775,Southern Asia,0.010388325500865693,31.684392777640365,10,-21.684392777640365
Northern America,0.2514634347431775,Southern Europe,0.04922087558743507,150.12367054167697,62,-88.12367054167697
Northern America,0.2514634347431775,Sub-Saharan Africa,0.004617033555940308,14.081952345617939,3,-11.081952345617939
Northern America,0.2514634347431775,Western Asia,0.00651331519498722,19.865611344711024,23,3.1343886552889764
Northern America,0.2514634347431775,Western Europe,0.27322945007832466,833.3498227388902,229,-604.3498227388902
Northern Europe,0.23414955890840136,Australia and New Zealand,0.007337785472833704,20.83931074284772,21,0.16068925715228133
Northern Europe,0.23414955890840136,Caribbean,0.0017313875834776156,4.917140737076428,1,-3.917140737076428
Northern Europe,0.23414955890840136,Central America,0.002885645972462693,8.195234561794047,5,-3.195234561794047
Northern Europe,0.23414955890840136,Central Asia,8.244702778464837e-5,0.23414955890840136,0,-0.23414955890840136
Northern Europe,0.23414955890840136,Eastern Asia,0.011295242806496826,32.078489570450984,19,-13.078489570450984
Northern Europe,0.23414955890840136,Eastern Europe,0.05771291944925386,163.90469123588096,146,-17.90469123588096
Northern Europe,0.23414955890840136,Northern Africa,0.0015664935279083188,4.448841619259626,4,-0.4488416192596256
Northern Europe,0.23414955890840136,Northern America,0.37323769478110314,1059.995053178333,722,-337.9950531783329
Northern Europe,0.23414955890840136,Northern Europe,0.1719844999587765,488.4359798829252,1126,637.5640201170747
Northern Europe,0.23414955890840136,South America,0.026383048891087477,74.92785885068844,73,-1.9278588506884375
Northern Europe,0.23414955890840136,South-Eastern Asia,0.001813834611262264,5.15129029598483,4,-1.15129029598483
Northern Europe,0.23414955890840136,Southern Asia,0.010388325500865693,29.50284442245857,19,-10.502844422458569
Northern Europe,0.23414955890840136,Southern Europe,0.04922087558743507,139.7872866683156,128,-11.787286668315602
Northern Europe,0.23414955890840136,Sub-Saharan Africa,0.004617033555940308,13.112375298870475,19,5.887624701129525
Northern Europe,0.23414955890840136,Western Asia,0.00651331519498722,18.497815153763707,8,-10.497815153763707
Northern Europe,0.23414955890840136,Western Europe,0.27322945007832466,775.971638222442,545,-230.97163822244204
South America,0.018468134223761232,Australia and New Zealand,0.007337785472833704,1.6436639459147497,0,-1.6436639459147497
South America,0.018468134223761232,Caribbean,0.0017313875834776156,0.3878308186989859,2,1.6121691813010142
South America,0.018468134223761232,Central America,0.002885645972462693,0.6463846978316432,1,0.3536153021683568
South America,0.018468134223761232,Central Asia,8.244702778464837e-5,0.018468134223761236,0,-0.018468134223761236
South America,0.018468134223761232,Eastern Asia,0.011295242806496826,2.530134388655289,0,-2.530134388655289
South America,0.018468134223761232,Eastern Europe,0.05771291944925386,12.927693956632865,0,-12.927693956632865
South America,0.018468134223761232,Northern Africa,0.0015664935279083188,0.35089455025146343,1,0.6491054497485366
South America,0.018468134223761232,Northern America,0.37323769478110314,83.6052436309671,58,-25.605243630967095
South America,0.018468134223761232,Northern Europe,0.1719844999587765,38.52452799076593,21,-17.524527990765932
South America,0.018468134223761232,South America,0.026383048891087477,5.909802951603595,89,83.0901970483964
South America,0.018468134223761232,South-Eastern Asia,0.001813834611262264,0.40629895292274715,0,-0.40629895292274715
South America,0.018468134223761232,Southern Asia,0.010388325500865693,2.3269849121939155,0,-2.3269849121939155
South America,0.018468134223761232,Southern Europe,0.04922087558743507,11.025476131585457,20,8.974523868414543
South America,0.018468134223761232,Sub-Saharan Africa,0.004617033555940308,1.034215516530629,0,-1.034215516530629
South America,0.018468134223761232,Western Asia,0.00651331519498722,1.4589826036771374,0,-1.4589826036771374
