premium,model,term,est,se,z,p,n_cells,n_nominations
14.932227567592562,bare,same_country,2.703521801198231,0.16051829515497887,16.842452747133944,1.1919193227483474e-63,31122,25844
6.74706596170033,with_language,same_country,1.9091077380463402,0.11679644884934183,16.345597463403514,4.675653751252831e-60,31122,25844
2.557597339165352,with_language,shared_lang,0.939068278399078,0.09881948877473196,9.502865174093037,2.0419318850852917e-21,31122,25844
